Region,Region_Name,CL_Category,Exc,Percentage,Count
Forest Service Wilderness Areas,Bald Knob Wilderness,C (Max Max),7,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,C (Max Max),8,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,C (Max Max),9,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,C (Max Max),10,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-20,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-19,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-18,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-17,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-16,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-15,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-14,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-13,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-12,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-11,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-10,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-9,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-8,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-7,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-6,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-5,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-4,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-3,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-2,0.068700192,15
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),-1,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),0,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),1,79.3945223,17335
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),2,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),3,20.5367775,4484
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),4,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),5,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),6,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),7,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),8,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),9,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),10,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),11,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),12,0,0
Forest Service Wilderness Areas,Bald Knob Wilderness,D (Min Max),13,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),-12,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),-11,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),-10,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),-9,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),-8,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),-7,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),-6,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),-5,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),-4,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),-3,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),-2,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),-1,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),0,0.061374795,12
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),1,4.066080196,795
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),2,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),3,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),4,88.94742226,17391
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),5,6.92512275,1354
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),6,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),7,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),8,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),9,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),10,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),11,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),12,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),13,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),14,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),15,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),16,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,A (Min Min),17,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),-15,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),-14,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),-13,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),-12,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),-11,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),-10,98.95662848,19348
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),-9,0.424509002,83
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),-8,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),-7,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),-6,0.57794599,113
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),-5,0.04091653,8
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),-4,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),-3,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),-2,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),-1,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),0,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),1,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),2,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),3,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),4,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),5,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),6,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),7,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),8,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),9,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),10,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),11,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),12,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),13,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),14,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),15,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,B (Max Min),16,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-23,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-22,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-21,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-20,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-19,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-18,92.50716039,18087
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-17,6.873977087,1344
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-16,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-15,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-14,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-13,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-12,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-11,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-10,0.552373159,108
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-9,0.066489362,13
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-8,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-7,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-6,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-5,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-4,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-3,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-2,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),-1,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),0,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),1,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),2,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),3,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),4,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),5,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),6,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),7,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),8,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),9,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,C (Max Max),10,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-20,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-19,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-18,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-17,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-16,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-15,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-14,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-13,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-12,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-11,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-10,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-9,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-8,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-7,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-6,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-5,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-4,0.061374795,12
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-3,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-2,4.234860884,828
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),-1,0.005114566,1
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),0,57.28825696,11201
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),1,38.4103928,7510
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),2,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),3,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),4,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),5,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),6,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),7,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),8,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),9,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),10,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),11,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),12,0,0
Forest Service Wilderness Areas,Barbours Creek Wilderness,D (Min Max),13,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),-12,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),-11,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),-10,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),-9,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),-8,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),-7,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),-6,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),-5,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),-4,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),-3,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),-2,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),-1,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),0,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),1,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),2,33.65225711,3869
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),3,56.03200835,6442
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),4,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),5,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),6,5.52317996,635
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),7,4.792554579,551
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),8,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),9,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),10,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),11,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),12,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),13,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),14,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),15,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),16,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,A (Min Min),17,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),-15,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),-14,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),-13,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),-12,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),-11,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),-10,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),-9,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),-8,100,11497
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),-7,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),-6,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),-5,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),-4,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),-3,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),-2,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),-1,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),0,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),1,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),2,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),3,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),4,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),5,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),6,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),7,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),8,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),9,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),10,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),11,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),12,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),13,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),14,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),15,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,B (Max Min),16,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,C (Max Max),-23,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,C (Max Max),-22,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,C (Max Max),-21,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,C (Max Max),-20,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,C (Max Max),-19,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,C (Max Max),-18,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,C (Max Max),-17,0,0
Forest Service Wilderness Areas,Bay Creek Wilderness,C (Max Max),-16,91.31947465,10499
Forest Service Wilderness Areas,Bay Creek Wilderness,C (Max Max),-15,8.680525354,998
